"Notes"	"State"	"State Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	22
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	22
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Alcoholic cirrhosis of liver"	"K70.3"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Other and unspecified cirrhosis of liver"	"K74.6"	18
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	38
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Extreme immaturity"	"P07.2"	19
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Other ill-defined and unspecified causes of mortality"	"R99"	81
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	88
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	159
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	43
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	17
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Assault by other and unspecified firearm discharge"	"X95"	161
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Assault by sharp object"	"X99"	19
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"Black or African American"	"2054-5"	"Assault by unspecified means"	"Y09"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	45
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Staphylococcal infection, unspecified"	"A49.0"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	71
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	27
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	81
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	36
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	38
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	25
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	165
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	11
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	390
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	28
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	84
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	51
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	34
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	75
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	102
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	15
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	25
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	33
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	15
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	31
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	16
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	20
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	70
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other obesity"	"E66.8"	30
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Obesity, unspecified"	"E66.9"	15
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	33
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	58
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	54
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	77
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	30
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	45
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	24
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Circumscribed brain atrophy"	"G31.0"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other specified degenerative diseases of nervous system"	"G31.8"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Multiple sclerosis"	"G35"	23
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	38
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	43
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	11
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	314
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	394
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	186
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Ischaemic cardiomyopathy"	"I25.5"	21
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	21
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Endocarditis, valve unspecified"	"I38"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	29
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	34
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	35
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	49
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	26
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	16
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	54
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Dissection of aorta [any part]"	"I71.0"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Bacterial pneumonia, unspecified"	"J15.9"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	69
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	11
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	25
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	112
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	26
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	18
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Respiratory failure, unspecified"	"J96.9"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other disorders of lung"	"J98.4"	11
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Perforation of intestine (nontraumatic)"	"K63.1"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	55
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	88
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Liver disease, unspecified"	"K76.9"	20
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Osteomyelitis, unspecified"	"M86.9"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	53
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	12
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Extreme immaturity"	"P07.2"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Down syndrome, unspecified"	"Q90.9"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other lack of expected normal physiological development"	"R62.8"	19
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	120
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	232
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	18
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	17
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	22
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Fall on and from stairs and steps"	"W10"	19
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Other fall on same level"	"W18"	17
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Unspecified fall"	"W19"	45
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	13
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	366
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	223
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	14
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	86
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	27
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	50
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by sharp object"	"X78"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by jumping from a high place"	"X80"	10
	"New York"	"36"	"Monroe County, NY"	"36055"	"Male"	"M"	"White"	"2106-3"	"Assault by other and unspecified firearm discharge"	"X95"	34
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	35
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	26
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	11
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	16
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	16
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	18
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	11
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	37
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	13
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	12
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	16
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	53
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	32
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	32
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	27
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	11
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	11
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	23
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	10
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	13
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	42
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16
